Vendor,"GRAPHTEC Corporation"
Model,"GL2000"
Version,"Ver1.10","Rev0001"
MaxChannel, 4CH
Logic/Pulse, Off
TempUnit, C
Sampling interval, 200ms
Total data points,         3025
Trigger, 0
Start time, 2021-12-29,14:27:36
End time, 2021-12-29,14:37:41
Trigger time, 2021-12-29,14:27:36
AMP settings
CH,Signal name,Amp,Input,Range,Filter,Span,,Unit,Color,,,Line Width
CH1, " CH 1", M, DC, 5V, Off, +2.500, -2.500, V, 28, 5, 6, 0
CH2, " CH 2", M, DC, 5V, Off, +2.500, -2.500, V, 0, 13, 23, 0
CH3, " CH 3", M, DC, 5V, Off, +2.500, -2.500, V, 9, 22, 8, 0
Data
Number,Date,Time,us, CH1, CH2, CH3, Alarm,AlarmOut
2305,2021/12/29,14:35:16,800000,-0.527,+0.193,-1.678,LLLL,LLLL
2306,2021/12/29,14:35:17,000000,-0.527,+0.194,-1.679,LLLL,LLLL
2307,2021/12/29,14:35:17,200000,-0.529,+0.194,-1.683,LLLL,LLLL
2308,2021/12/29,14:35:17,400000,-0.529,+0.195,-1.678,LLLL,LLLL
2309,2021/12/29,14:35:17,600000,-0.526,+0.194,-1.675,LLLL,LLLL
2310,2021/12/29,14:35:17,800000,-0.526,+0.195,-1.678,LLLL,LLLL
2311,2021/12/29,14:35:18,000000,-0.528,+0.192,-1.676,LLLL,LLLL
2312,2021/12/29,14:35:18,200000,-0.527,+0.194,-1.678,LLLL,LLLL
2313,2021/12/29,14:35:18,400000,-0.528,+0.195,-1.677,LLLL,LLLL
2314,2021/12/29,14:35:18,600000,-0.528,+0.197,-1.679,LLLL,LLLL
2315,2021/12/29,14:35:18,800000,-0.527,+0.198,-1.675,LLLL,LLLL
2316,2021/12/29,14:35:19,000000,-0.526,+0.195,-1.677,LLLL,LLLL
2317,2021/12/29,14:35:19,200000,-0.527,+0.196,-1.679,LLLL,LLLL
2318,2021/12/29,14:35:19,400000,-0.526,+0.197,-1.679,LLLL,LLLL
2319,2021/12/29,14:35:19,600000,-0.528,+0.195,-1.675,LLLL,LLLL
2320,2021/12/29,14:35:19,800000,-0.528,+0.195,-1.675,LLLL,LLLL
2321,2021/12/29,14:35:20,000000,-0.529,+0.196,-1.681,LLLL,LLLL
2322,2021/12/29,14:35:20,200000,-0.526,+0.198,-1.679,LLLL,LLLL
2323,2021/12/29,14:35:20,400000,-0.527,+0.198,-1.675,LLLL,LLLL
2324,2021/12/29,14:35:20,600000,-0.524,+0.199,-1.675,LLLL,LLLL
2325,2021/12/29,14:35:20,800000,-0.526,+0.198,-1.677,LLLL,LLLL
2326,2021/12/29,14:35:21,000000,-0.528,+0.198,-1.677,LLLL,LLLL
2327,2021/12/29,14:35:21,200000,-0.525,+0.197,-1.679,LLLL,LLLL
2328,2021/12/29,14:35:21,400000,-0.528,+0.199,-1.679,LLLL,LLLL
2329,2021/12/29,14:35:21,600000,-0.528,+0.198,-1.677,LLLL,LLLL
2330,2021/12/29,14:35:21,800000,-0.528,+0.198,-1.674,LLLL,LLLL
2331,2021/12/29,14:35:22,000000,-0.528,+0.200,-1.676,LLLL,LLLL
2332,2021/12/29,14:35:22,200000,-0.525,+0.196,-1.680,LLLL,LLLL
2333,2021/12/29,14:35:22,400000,-0.527,+0.199,-1.675,LLLL,LLLL
2334,2021/12/29,14:35:22,600000,-0.527,+0.198,-1.669,LLLL,LLLL
2335,2021/12/29,14:35:22,800000,-0.527,+0.199,-1.672,LLLL,LLLL
2336,2021/12/29,14:35:23,000000,-0.528,+0.197,-1.674,LLLL,LLLL
2337,2021/12/29,14:35:23,200000,-0.530,+0.199,-1.674,LLLL,LLLL
2338,2021/12/29,14:35:23,400000,-0.528,+0.196,-1.677,LLLL,LLLL
2339,2021/12/29,14:35:23,600000,-0.529,+0.198,-1.676,LLLL,LLLL
2340,2021/12/29,14:35:23,800000,-0.527,+0.201,-1.671,LLLL,LLLL
2341,2021/12/29,14:35:24,000000,-0.526,+0.198,-1.672,LLLL,LLLL
2342,2021/12/29,14:35:24,200000,-0.526,+0.199,-1.676,LLLL,LLLL
2343,2021/12/29,14:35:24,400000,-0.527,+0.199,-1.674,LLLL,LLLL
2344,2021/12/29,14:35:24,600000,-0.529,+0.199,-1.673,LLLL,LLLL
2345,2021/12/29,14:35:24,800000,-0.528,+0.199,-1.672,LLLL,LLLL
2346,2021/12/29,14:35:25,000000,-0.528,+0.202,-1.671,LLLL,LLLL
2347,2021/12/29,14:35:25,200000,-0.529,+0.199,-1.669,LLLL,LLLL
2348,2021/12/29,14:35:25,400000,-0.527,+0.199,-1.668,LLLL,LLLL
2349,2021/12/29,14:35:25,600000,-0.528,+0.199,-1.678,LLLL,LLLL
2350,2021/12/29,14:35:25,800000,-0.528,+0.201,-1.676,LLLL,LLLL
2351,2021/12/29,14:35:26,000000,-0.529,+0.202,-1.665,LLLL,LLLL
2352,2021/12/29,14:35:26,200000,-0.528,+0.200,-1.671,LLLL,LLLL
2353,2021/12/29,14:35:26,400000,-0.525,+0.200,-1.677,LLLL,LLLL
2354,2021/12/29,14:35:26,600000,-0.528,+0.200,-1.669,LLLL,LLLL
2355,2021/12/29,14:35:26,800000,-0.529,+0.199,-1.667,LLLL,LLLL
2356,2021/12/29,14:35:27,000000,-0.527,+0.199,-1.673,LLLL,LLLL
2357,2021/12/29,14:35:27,200000,-0.527,+0.198,-1.677,LLLL,LLLL
2358,2021/12/29,14:35:27,400000,-0.527,+0.201,-1.668,LLLL,LLLL
2359,2021/12/29,14:35:27,600000,-0.528,+0.198,-1.670,LLLL,LLLL
2360,2021/12/29,14:35:27,800000,-0.526,+0.200,-1.672,LLLL,LLLL
2361,2021/12/29,14:35:28,000000,-0.526,+0.199,-1.671,LLLL,LLLL
2362,2021/12/29,14:35:28,200000,-0.527,+0.199,-1.670,LLLL,LLLL
2363,2021/12/29,14:35:28,400000,-0.527,+0.201,-1.671,LLLL,LLLL
2364,2021/12/29,14:35:28,600000,-0.524,+0.203,-1.671,LLLL,LLLL
2365,2021/12/29,14:35:28,800000,-0.526,+0.199,-1.665,LLLL,LLLL
2366,2021/12/29,14:35:29,000000,-0.527,+0.199,-1.674,LLLL,LLLL
2367,2021/12/29,14:35:29,200000,-0.527,+0.197,-1.674,LLLL,LLLL
2368,2021/12/29,14:35:29,400000,-0.529,+0.198,-1.665,LLLL,LLLL
2369,2021/12/29,14:35:29,600000,-0.526,+0.198,-1.670,LLLL,LLLL
2370,2021/12/29,14:35:29,800000,-0.527,+0.197,-1.672,LLLL,LLLL
2371,2021/12/29,14:35:30,000000,-0.528,+0.198,-1.671,LLLL,LLLL
2372,2021/12/29,14:35:30,200000,-0.529,+0.197,-1.667,LLLL,LLLL
2373,2021/12/29,14:35:30,400000,-0.531,+0.198,-1.669,LLLL,LLLL
2374,2021/12/29,14:35:30,600000,-0.526,+0.196,-1.673,LLLL,LLLL
2375,2021/12/29,14:35:30,800000,-0.529,+0.197,-1.672,LLLL,LLLL
2376,2021/12/29,14:35:31,000000,-0.532,+0.196,-1.669,LLLL,LLLL
2377,2021/12/29,14:35:31,200000,-0.528,+0.195,-1.670,LLLL,LLLL
2378,2021/12/29,14:35:31,400000,-0.528,+0.199,-1.673,LLLL,LLLL
2379,2021/12/29,14:35:31,600000,-0.527,+0.197,-1.668,LLLL,LLLL
2380,2021/12/29,14:35:31,800000,-0.527,+0.196,-1.666,LLLL,LLLL
2381,2021/12/29,14:35:32,000000,-0.528,+0.195,-1.663,LLLL,LLLL
2382,2021/12/29,14:35:32,200000,-0.529,+0.195,-1.665,LLLL,LLLL
2383,2021/12/29,14:35:32,400000,-0.525,+0.198,-1.676,LLLL,LLLL
2384,2021/12/29,14:35:32,600000,-0.528,+0.198,-1.673,LLLL,LLLL
2385,2021/12/29,14:35:32,800000,-0.526,+0.195,-1.673,LLLL,LLLL
2386,2021/12/29,14:35:33,000000,-0.527,+0.194,-1.663,LLLL,LLLL
2387,2021/12/29,14:35:33,200000,-0.528,+0.196,-1.669,LLLL,LLLL
2388,2021/12/29,14:35:33,400000,-0.524,+0.196,-1.676,LLLL,LLLL
2389,2021/12/29,14:35:33,600000,-0.526,+0.196,-1.673,LLLL,LLLL
2390,2021/12/29,14:35:33,800000,-0.526,+0.195,-1.663,LLLL,LLLL
2391,2021/12/29,14:35:34,000000,-0.527,+0.192,-1.663,LLLL,LLLL
2392,2021/12/29,14:35:34,200000,-0.523,+0.194,-1.680,LLLL,LLLL
2393,2021/12/29,14:35:34,400000,-0.523,+0.198,-1.677,LLLL,LLLL
2394,2021/12/29,14:35:34,600000,-0.527,+0.192,-1.666,LLLL,LLLL
2395,2021/12/29,14:35:34,800000,-0.524,+0.192,-1.659,LLLL,LLLL
2396,2021/12/29,14:35:35,000000,-0.523,+0.195,-1.667,LLLL,LLLL
2397,2021/12/29,14:35:35,200000,-0.522,+0.195,-1.675,LLLL,LLLL
2398,2021/12/29,14:35:35,400000,-0.525,+0.197,-1.670,LLLL,LLLL
2399,2021/12/29,14:35:35,600000,-0.525,+0.196,-1.665,LLLL,LLLL
2400,2021/12/29,14:35:35,800000,-0.523,+0.192,-1.664,LLLL,LLLL
2401,2021/12/29,14:35:36,000000,-0.525,+0.194,-1.663,LLLL,LLLL
2402,2021/12/29,14:35:36,200000,-0.525,+0.195,-1.667,LLLL,LLLL
2403,2021/12/29,14:35:36,400000,-0.522,+0.192,-1.665,LLLL,LLLL
2404,2021/12/29,14:35:36,600000,-0.524,+0.193,-1.659,LLLL,LLLL
2405,2021/12/29,14:35:36,800000,-0.525,+0.194,-1.662,LLLL,LLLL
2406,2021/12/29,14:35:37,000000,-0.527,+0.193,-1.665,LLLL,LLLL
2407,2021/12/29,14:35:37,200000,-0.522,+0.194,-1.665,LLLL,LLLL
2408,2021/12/29,14:35:37,400000,-0.525,+0.193,-1.661,LLLL,LLLL
2409,2021/12/29,14:35:37,600000,-0.526,+0.194,-1.660,LLLL,LLLL
2410,2021/12/29,14:35:37,800000,-0.523,+0.194,-1.660,LLLL,LLLL
2411,2021/12/29,14:35:38,000000,-0.525,+0.194,-1.669,LLLL,LLLL
2412,2021/12/29,14:35:38,200000,-0.528,+0.193,-1.666,LLLL,LLLL
2413,2021/12/29,14:35:38,400000,-0.527,+0.195,-1.665,LLLL,LLLL
2414,2021/12/29,14:35:38,600000,-0.524,+0.194,-1.665,LLLL,LLLL
2415,2021/12/29,14:35:38,800000,-0.525,+0.194,-1.668,LLLL,LLLL
2416,2021/12/29,14:35:39,000000,-0.526,+0.194,-1.671,LLLL,LLLL
2417,2021/12/29,14:35:39,200000,-0.527,+0.194,-1.669,LLLL,LLLL
2418,2021/12/29,14:35:39,400000,-0.526,+0.194,-1.663,LLLL,LLLL
2419,2021/12/29,14:35:39,600000,-0.524,+0.195,-1.664,LLLL,LLLL
2420,2021/12/29,14:35:39,800000,-0.527,+0.198,-1.666,LLLL,LLLL
2421,2021/12/29,14:35:40,000000,-0.525,+0.195,-1.669,LLLL,LLLL
2422,2021/12/29,14:35:40,200000,-0.523,+0.195,-1.663,LLLL,LLLL
2423,2021/12/29,14:35:40,400000,-0.525,+0.193,-1.666,LLLL,LLLL
2424,2021/12/29,14:35:40,600000,-0.525,+0.196,-1.667,LLLL,LLLL
2425,2021/12/29,14:35:40,800000,-0.526,+0.195,-1.667,LLLL,LLLL
2426,2021/12/29,14:35:41,000000,-0.523,+0.195,-1.661,LLLL,LLLL
2427,2021/12/29,14:35:41,200000,-0.527,+0.194,-1.664,LLLL,LLLL
2428,2021/12/29,14:35:41,400000,-0.525,+0.193,-1.661,LLLL,LLLL
2429,2021/12/29,14:35:41,600000,-0.524,+0.196,-1.663,LLLL,LLLL
2430,2021/12/29,14:35:41,800000,-0.524,+0.196,-1.663,LLLL,LLLL
2431,2021/12/29,14:35:42,000000,-0.525,+0.193,-1.663,LLLL,LLLL
2432,2021/12/29,14:35:42,200000,-0.526,+0.195,-1.663,LLLL,LLLL
2433,2021/12/29,14:35:42,400000,-0.525,+0.193,-1.658,LLLL,LLLL
2434,2021/12/29,14:35:42,600000,-0.524,+0.194,-1.659,LLLL,LLLL
2435,2021/12/29,14:35:42,800000,-0.525,+0.193,-1.663,LLLL,LLLL
2436,2021/12/29,14:35:43,000000,-0.525,+0.190,-1.657,LLLL,LLLL
2437,2021/12/29,14:35:43,200000,-0.524,+0.194,-1.659,LLLL,LLLL
2438,2021/12/29,14:35:43,400000,-0.524,+0.193,-1.663,LLLL,LLLL
2439,2021/12/29,14:35:43,600000,-0.523,+0.191,-1.657,LLLL,LLLL
2440,2021/12/29,14:35:43,800000,-0.521,+0.193,-1.657,LLLL,LLLL
2441,2021/12/29,14:35:44,000000,-0.524,+0.191,-1.666,LLLL,LLLL
2442,2021/12/29,14:35:44,200000,-0.524,+0.192,-1.669,LLLL,LLLL
2443,2021/12/29,14:35:44,400000,-0.521,+0.191,-1.660,LLLL,LLLL
2444,2021/12/29,14:35:44,600000,-0.523,+0.190,-1.653,LLLL,LLLL
2445,2021/12/29,14:35:44,800000,-0.523,+0.192,-1.659,LLLL,LLLL
2446,2021/12/29,14:35:45,000000,-0.522,+0.190,-1.658,LLLL,LLLL
2447,2021/12/29,14:35:45,200000,-0.520,+0.193,-1.665,LLLL,LLLL
2448,2021/12/29,14:35:45,400000,-0.521,+0.194,-1.664,LLLL,LLLL
2449,2021/12/29,14:35:45,600000,-0.523,+0.193,-1.659,LLLL,LLLL
2450,2021/12/29,14:35:45,800000,-0.521,+0.194,-1.661,LLLL,LLLL
2451,2021/12/29,14:35:46,000000,-0.521,+0.194,-1.669,LLLL,LLLL
2452,2021/12/29,14:35:46,200000,-0.520,+0.194,-1.665,LLLL,LLLL
2453,2021/12/29,14:35:46,400000,-0.521,+0.191,-1.657,LLLL,LLLL
2454,2021/12/29,14:35:46,600000,-0.517,+0.192,-1.658,LLLL,LLLL
2455,2021/12/29,14:35:46,800000,-0.518,+0.192,-1.660,LLLL,LLLL
2456,2021/12/29,14:35:47,000000,-0.520,+0.193,-1.662,LLLL,LLLL
2457,2021/12/29,14:35:47,200000,-0.517,+0.192,-1.659,LLLL,LLLL
2458,2021/12/29,14:35:47,400000,-0.518,+0.191,-1.659,LLLL,LLLL
2459,2021/12/29,14:35:47,600000,-0.518,+0.191,-1.658,LLLL,LLLL
2460,2021/12/29,14:35:47,800000,-0.519,+0.192,-1.660,LLLL,LLLL
2461,2021/12/29,14:35:48,000000,-0.518,+0.192,-1.656,LLLL,LLLL
2462,2021/12/29,14:35:48,200000,-0.516,+0.194,-1.661,LLLL,LLLL
2463,2021/12/29,14:35:48,400000,-0.518,+0.195,-1.665,LLLL,LLLL
2464,2021/12/29,14:35:48,600000,-0.520,+0.192,-1.662,LLLL,LLLL
2465,2021/12/29,14:35:48,800000,-0.517,+0.192,-1.656,LLLL,LLLL
2466,2021/12/29,14:35:49,000000,-0.519,+0.194,-1.663,LLLL,LLLL
2467,2021/12/29,14:35:49,200000,-0.520,+0.193,-1.655,LLLL,LLLL
2468,2021/12/29,14:35:49,400000,-0.517,+0.192,-1.658,LLLL,LLLL
2469,2021/12/29,14:35:49,600000,-0.515,+0.193,-1.660,LLLL,LLLL
2470,2021/12/29,14:35:49,800000,-0.520,+0.192,-1.659,LLLL,LLLL
2471,2021/12/29,14:35:50,000000,-0.519,+0.193,-1.657,LLLL,LLLL
2472,2021/12/29,14:35:50,200000,-0.520,+0.194,-1.660,LLLL,LLLL
2473,2021/12/29,14:35:50,400000,-0.517,+0.192,-1.656,LLLL,LLLL
2474,2021/12/29,14:35:50,600000,-0.521,+0.193,-1.658,LLLL,LLLL
2475,2021/12/29,14:35:50,800000,-0.519,+0.191,-1.658,LLLL,LLLL
2476,2021/12/29,14:35:51,000000,-0.517,+0.192,-1.659,LLLL,LLLL
2477,2021/12/29,14:35:51,200000,-0.519,+0.193,-1.662,LLLL,LLLL
2478,2021/12/29,14:35:51,400000,-0.517,+0.192,-1.657,LLLL,LLLL
2479,2021/12/29,14:35:51,600000,-0.519,+0.191,-1.653,LLLL,LLLL
2480,2021/12/29,14:35:51,800000,-0.517,+0.192,-1.660,LLLL,LLLL
2481,2021/12/29,14:35:52,000000,-0.518,+0.191,-1.657,LLLL,LLLL
2482,2021/12/29,14:35:52,200000,-0.518,+0.193,-1.656,LLLL,LLLL
2483,2021/12/29,14:35:52,400000,-0.516,+0.191,-1.659,LLLL,LLLL
2484,2021/12/29,14:35:52,600000,-0.516,+0.193,-1.659,LLLL,LLLL
2485,2021/12/29,14:35:52,800000,-0.517,+0.192,-1.655,LLLL,LLLL
2486,2021/12/29,14:35:53,000000,-0.519,+0.192,-1.659,LLLL,LLLL
2487,2021/12/29,14:35:53,200000,-0.516,+0.192,-1.659,LLLL,LLLL
2488,2021/12/29,14:35:53,400000,-0.517,+0.194,-1.661,LLLL,LLLL
2489,2021/12/29,14:35:53,600000,-0.516,+0.194,-1.657,LLLL,LLLL
2490,2021/12/29,14:35:53,800000,-0.517,+0.192,-1.653,LLLL,LLLL
2491,2021/12/29,14:35:54,000000,-0.517,+0.192,-1.655,LLLL,LLLL
2492,2021/12/29,14:35:54,200000,-0.517,+0.190,-1.657,LLLL,LLLL
2493,2021/12/29,14:35:54,400000,-0.517,+0.190,-1.656,LLLL,LLLL
2494,2021/12/29,14:35:54,600000,-0.516,+0.191,-1.651,LLLL,LLLL
2495,2021/12/29,14:35:54,800000,-0.520,+0.192,-1.654,LLLL,LLLL
2496,2021/12/29,14:35:55,000000,-0.519,+0.192,-1.657,LLLL,LLLL
2497,2021/12/29,14:35:55,200000,-0.518,+0.191,-1.661,LLLL,LLLL
2498,2021/12/29,14:35:55,400000,-0.517,+0.193,-1.656,LLLL,LLLL
2499,2021/12/29,14:35:55,600000,-0.519,+0.192,-1.654,LLLL,LLLL
2500,2021/12/29,14:35:55,800000,-0.520,+0.193,-1.659,LLLL,LLLL
2501,2021/12/29,14:35:56,000000,-0.516,+0.191,-1.659,LLLL,LLLL
2502,2021/12/29,14:35:56,200000,-0.518,+0.192,-1.656,LLLL,LLLL
2503,2021/12/29,14:35:56,400000,-0.516,+0.194,-1.658,LLLL,LLLL
2504,2021/12/29,14:35:56,600000,-0.519,+0.191,-1.659,LLLL,LLLL
2505,2021/12/29,14:35:56,800000,-0.519,+0.190,-1.657,LLLL,LLLL
2506,2021/12/29,14:35:57,000000,-0.517,+0.192,-1.655,LLLL,LLLL
2507,2021/12/29,14:35:57,200000,-0.519,+0.190,-1.652,LLLL,LLLL
2508,2021/12/29,14:35:57,400000,-0.518,+0.191,-1.660,LLLL,LLLL
2509,2021/12/29,14:35:57,600000,-0.516,+0.191,-1.659,LLLL,LLLL
2510,2021/12/29,14:35:57,800000,-0.518,+0.193,-1.653,LLLL,LLLL
2511,2021/12/29,14:35:58,000000,-0.517,+0.191,-1.652,LLLL,LLLL
2512,2021/12/29,14:35:58,200000,-0.514,+0.192,-1.661,LLLL,LLLL
2513,2021/12/29,14:35:58,400000,-0.515,+0.192,-1.656,LLLL,LLLL
2514,2021/12/29,14:35:58,600000,-0.516,+0.190,-1.655,LLLL,LLLL
2515,2021/12/29,14:35:58,800000,-0.516,+0.192,-1.650,LLLL,LLLL
2516,2021/12/29,14:35:59,000000,-0.516,+0.192,-1.659,LLLL,LLLL
2517,2021/12/29,14:35:59,200000,-0.518,+0.194,-1.661,LLLL,LLLL
2518,2021/12/29,14:35:59,400000,-0.517,+0.190,-1.656,LLLL,LLLL
2519,2021/12/29,14:35:59,600000,-0.518,+0.192,-1.654,LLLL,LLLL
2520,2021/12/29,14:35:59,800000,-0.518,+0.190,-1.653,LLLL,LLLL
2521,2021/12/29,14:36:00,000000,-0.520,+0.191,-1.649,LLLL,LLLL
2522,2021/12/29,14:36:00,200000,-0.520,+0.195,-1.650,LLLL,LLLL
2523,2021/12/29,14:36:00,400000,-0.521,+0.191,-1.655,LLLL,LLLL
2524,2021/12/29,14:36:00,600000,-0.519,+0.192,-1.652,LLLL,LLLL
2525,2021/12/29,14:36:00,800000,-0.521,+0.193,-1.649,LLLL,LLLL
2526,2021/12/29,14:36:01,000000,-0.521,+0.193,-1.647,LLLL,LLLL
2527,2021/12/29,14:36:01,200000,-0.519,+0.194,-1.647,LLLL,LLLL
2528,2021/12/29,14:36:01,400000,-0.522,+0.192,-1.645,LLLL,LLLL
2529,2021/12/29,14:36:01,600000,-0.519,+0.193,-1.647,LLLL,LLLL
2530,2021/12/29,14:36:01,800000,-0.520,+0.192,-1.647,LLLL,LLLL
2531,2021/12/29,14:36:02,000000,-0.521,+0.190,-1.643,LLLL,LLLL
2532,2021/12/29,14:36:02,200000,-0.519,+0.192,-1.649,LLLL,LLLL
2533,2021/12/29,14:36:02,400000,-0.520,+0.190,-1.644,LLLL,LLLL
2534,2021/12/29,14:36:02,600000,-0.519,+0.190,-1.645,LLLL,LLLL
2535,2021/12/29,14:36:02,800000,-0.492,+0.179,-1.463,LLLL,LLLL
2536,2021/12/29,14:36:03,000000,-0.145,+0.060,-0.954,LLLL,LLLL
2537,2021/12/29,14:36:03,200000,-0.005,-0.003,-0.763,LLLL,LLLL
2538,2021/12/29,14:36:03,400000,-0.002,-0.002,-0.766,LLLL,LLLL
2539,2021/12/29,14:36:03,600000,+0.002,-0.003,-0.802,LLLL,LLLL
2540,2021/12/29,14:36:03,800000,-0.001,-0.006,-0.773,LLLL,LLLL
2541,2021/12/29,14:36:04,000000,+0.001,-0.005,-0.752,LLLL,LLLL
2542,2021/12/29,14:36:04,200000,+0.000,-0.006,-0.783,LLLL,LLLL
2543,2021/12/29,14:36:04,400000,-0.002,-0.007,-0.790,LLLL,LLLL
2544,2021/12/29,14:36:04,600000,+0.001,-0.007,-0.768,LLLL,LLLL
2545,2021/12/29,14:36:04,800000,+0.001,-0.006,-0.778,LLLL,LLLL
2546,2021/12/29,14:36:05,000000,+0.000,-0.007,-0.790,LLLL,LLLL
2547,2021/12/29,14:36:05,200000,+0.001,-0.006,-0.785,LLLL,LLLL
2548,2021/12/29,14:36:05,400000,+0.001,-0.008,-0.770,LLLL,LLLL
2549,2021/12/29,14:36:05,600000,+0.001,-0.009,-0.770,LLLL,LLLL
2550,2021/12/29,14:36:05,800000,-0.001,-0.009,-0.795,LLLL,LLLL
2551,2021/12/29,14:36:06,000000,-0.002,-0.010,-0.783,LLLL,LLLL
2552,2021/12/29,14:36:06,200000,+0.001,-0.004,-0.762,LLLL,LLLL
2553,2021/12/29,14:36:06,400000,+0.002,-0.005,-0.779,LLLL,LLLL
2554,2021/12/29,14:36:06,600000,+0.001,-0.005,-0.764,LLLL,LLLL
2555,2021/12/29,14:36:06,800000,-0.001,-0.007,-0.771,LLLL,LLLL
2556,2021/12/29,14:36:07,000000,+0.002,-0.006,-0.779,LLLL,LLLL
2557,2021/12/29,14:36:07,200000,-0.002,-0.009,-0.779,LLLL,LLLL
2558,2021/12/29,14:36:07,400000,-0.002,-0.008,-0.777,LLLL,LLLL
2559,2021/12/29,14:36:07,600000,-0.001,-0.010,-0.778,LLLL,LLLL
2560,2021/12/29,14:36:07,800000,-0.001,-0.009,-0.776,LLLL,LLLL
2561,2021/12/29,14:36:08,000000,-0.001,-0.006,-0.778,LLLL,LLLL
2562,2021/12/29,14:36:08,200000,-0.003,-0.005,-0.776,LLLL,LLLL
2563,2021/12/29,14:36:08,400000,+0.002,-0.005,-0.779,LLLL,LLLL
2564,2021/12/29,14:36:08,600000,-0.002,-0.006,-0.775,LLLL,LLLL
2565,2021/12/29,14:36:08,800000,-0.003,-0.006,-0.777,LLLL,LLLL
2566,2021/12/29,14:36:09,000000,-0.002,-0.007,-0.779,LLLL,LLLL
2567,2021/12/29,14:36:09,200000,+0.000,-0.007,-0.777,LLLL,LLLL
2568,2021/12/29,14:36:09,400000,-0.001,-0.005,-0.778,LLLL,LLLL
2569,2021/12/29,14:36:09,600000,-0.001,-0.007,-0.779,LLLL,LLLL
2570,2021/12/29,14:36:09,800000,-0.001,-0.006,-0.776,LLLL,LLLL
2571,2021/12/29,14:36:10,000000,-0.003,-0.006,-0.778,LLLL,LLLL
2572,2021/12/29,14:36:10,200000,-0.001,-0.005,-0.778,LLLL,LLLL
2573,2021/12/29,14:36:10,400000,-0.001,-0.006,-0.780,LLLL,LLLL
2574,2021/12/29,14:36:10,600000,+0.000,-0.007,-0.778,LLLL,LLLL
2575,2021/12/29,14:36:10,800000,-0.001,-0.005,-0.776,LLLL,LLLL
2576,2021/12/29,14:36:11,000000,-0.004,-0.005,-0.781,LLLL,LLLL
2577,2021/12/29,14:36:11,200000,-0.001,-0.009,-0.782,LLLL,LLLL
2578,2021/12/29,14:36:11,400000,+0.000,-0.006,-0.776,LLLL,LLLL
2579,2021/12/29,14:36:11,600000,-0.001,-0.007,-0.772,LLLL,LLLL
2580,2021/12/29,14:36:11,800000,-0.002,-0.005,-0.778,LLLL,LLLL
2581,2021/12/29,14:36:12,000000,-0.001,-0.005,-0.776,LLLL,LLLL
2582,2021/12/29,14:36:12,200000,+0.001,-0.005,-0.774,LLLL,LLLL
2583,2021/12/29,14:36:12,400000,-0.001,-0.006,-0.780,LLLL,LLLL
2584,2021/12/29,14:36:12,600000,+0.001,-0.008,-0.783,LLLL,LLLL
2585,2021/12/29,14:36:12,800000,+0.001,-0.007,-0.778,LLLL,LLLL
2586,2021/12/29,14:36:13,000000,-0.001,-0.005,-0.773,LLLL,LLLL
2587,2021/12/29,14:36:13,200000,-0.002,-0.004,-0.777,LLLL,LLLL
2588,2021/12/29,14:36:13,400000,+0.002,-0.001,-0.776,LLLL,LLLL
2589,2021/12/29,14:36:13,600000,+0.000,-0.004,-0.777,LLLL,LLLL
2590,2021/12/29,14:36:13,800000,-0.002,-0.005,-0.778,LLLL,LLLL
2591,2021/12/29,14:36:14,000000,-0.001,-0.006,-0.777,LLLL,LLLL
2592,2021/12/29,14:36:14,200000,+0.001,-0.006,-0.776,LLLL,LLLL
2593,2021/12/29,14:36:14,400000,-0.002,-0.003,-0.777,LLLL,LLLL
2594,2021/12/29,14:36:14,600000,-0.002,-0.001,-0.779,LLLL,LLLL
2595,2021/12/29,14:36:14,800000,-0.004,+0.003,-0.780,LLLL,LLLL
2596,2021/12/29,14:36:15,000000,-0.002,+0.002,-0.777,LLLL,LLLL
2597,2021/12/29,14:36:15,200000,-0.003,+0.003,-0.779,LLLL,LLLL
2598,2021/12/29,14:36:15,400000,-0.003,+0.003,-0.779,LLLL,LLLL
2599,2021/12/29,14:36:15,600000,-0.004,-0.001,-0.782,LLLL,LLLL
2600,2021/12/29,14:36:15,800000,-0.002,-0.003,-0.779,LLLL,LLLL
2601,2021/12/29,14:36:16,000000,-0.005,-0.001,-0.779,LLLL,LLLL
2602,2021/12/29,14:36:16,200000,-0.003,-0.003,-0.780,LLLL,LLLL
2603,2021/12/29,14:36:16,400000,+0.001,-0.001,-0.776,LLLL,LLLL
2604,2021/12/29,14:36:16,600000,-0.002,-0.000,-0.776,LLLL,LLLL
2605,2021/12/29,14:36:16,800000,-0.002,+0.001,-0.778,LLLL,LLLL
2606,2021/12/29,14:36:17,000000,-0.003,+0.001,-0.779,LLLL,LLLL
2607,2021/12/29,14:36:17,200000,+0.000,-0.004,-0.776,LLLL,LLLL
2608,2021/12/29,14:36:17,400000,-0.004,-0.004,-0.783,LLLL,LLLL
2609,2021/12/29,14:36:17,600000,-0.001,-0.002,-0.782,LLLL,LLLL
2610,2021/12/29,14:36:17,800000,+0.000,+0.001,-0.780,LLLL,LLLL
2611,2021/12/29,14:36:18,000000,-0.002,+0.001,-0.776,LLLL,LLLL
2612,2021/12/29,14:36:18,200000,-0.004,+0.000,-0.782,LLLL,LLLL
2613,2021/12/29,14:36:18,400000,-0.003,+0.001,-0.780,LLLL,LLLL
